fecha|max|min|estacion
10/08/20|26|9.5|RIO CUARTO AERO
10/07/20|24|12.2|RIO CUARTO AERO
10/06/20|25.5|7.9|RIO CUARTO AERO
10/05/20|19.4|3.2|RIO CUARTO AERO
10/04/20|13|6.9|RIO CUARTO AERO
10/03/20|16.4|5.7|RIO CUARTO AERO
10/02/20|19|5|RIO CUARTO AERO
10/01/20|20.6|9|RIO CUARTO AERO
09/30/20|27|12|RIO CUARTO AERO
09/29/20|32|9.2|RIO CUARTO AERO
09/28/20|26.8|7|RIO CUARTO AERO
09/27/20|21.4|9|RIO CUARTO AERO
09/26/20|16.4|11.2|RIO CUARTO AERO
09/25/20|30|15.9|RIO CUARTO AERO
09/24/20|30.2|14|RIO CUARTO AERO
09/23/20|29|12.7|RIO CUARTO AERO
09/22/20|27|7|RIO CUARTO AERO
09/21/20|24.4|6.8|RIO CUARTO AERO
09/20/20|21|3.2|RIO CUARTO AERO
09/19/20|16.5|7.5|RIO CUARTO AERO
09/18/20|23.8|9.2|RIO CUARTO AERO
09/17/20|31.4|6.2|RIO CUARTO AERO
09/16/20|23.5|6|RIO CUARTO AERO
09/15/20|23.5|7.1|RIO CUARTO AERO
09/14/20|20.4|0.6|RIO CUARTO AERO
09/13/20|21.1|10.2|RIO CUARTO AERO
09/12/20|23.2|6.7|RIO CUARTO AERO
09/11/20|20.2|7.2|RIO CUARTO AERO
09/10/20|26.5|10.6|RIO CUARTO AERO
09/09/20|22|12|RIO CUARTO AERO
09/08/20|21.4|7.7|RIO CUARTO AERO
09/07/20|18.8|5.9|RIO CUARTO AERO
09/06/20|15.1|6.8|RIO CUARTO AERO
09/05/20|19|7|RIO CUARTO AERO
09/04/20|15.9|6.6|RIO CUARTO AERO
09/03/20|18.2|-0.2|RIO CUARTO AERO
09/02/20|10|3.2|RIO CUARTO AERO
09/01/20|10.9|6|RIO CUARTO AERO
08/31/20|14.2|4.8|RIO CUARTO AERO
08/30/20|16.6|4.9|RIO CUARTO AERO
08/29/20|15.6|8.2|RIO CUARTO AERO
08/28/20|25|5|RIO CUARTO AERO
08/27/20|20.4|2.8|RIO CUARTO AERO
08/26/20|20|9.2|RIO CUARTO AERO
08/25/20|27.4|12.6|RIO CUARTO AERO
08/24/20|26.2|7.4|RIO CUARTO AERO
08/23/20|22|5.4|RIO CUARTO AERO
08/22/20|21.8|2.2|RIO CUARTO AERO
08/21/20|18.6|-0.8|RIO CUARTO AERO
08/20/20|15|-5|RIO CUARTO AERO
08/19/20|10.2|2.6|RIO CUARTO AERO
08/18/20|18.5|6.7|RIO CUARTO AERO
08/17/20|21.6|3.8|RIO CUARTO AERO
08/16/20|24|2|RIO CUARTO AERO
08/15/20|18|-0.8|RIO CUARTO AERO
08/14/20|19|3.7|RIO CUARTO AERO
08/13/20|20.4|2|RIO CUARTO AERO
08/12/20|17.7|-1.3|RIO CUARTO AERO
08/11/20|14.1|-2.6|RIO CUARTO AERO
08/10/20|17.5|9.9|RIO CUARTO AERO
08/09/20|24.5|7.8|RIO CUARTO AERO
08/08/20|21|4.4|RIO CUARTO AERO
08/07/20|15.8|6|RIO CUARTO AERO
08/06/20|15.6|10.4|RIO CUARTO AERO
08/05/20|27.5|12.8|RIO CUARTO AERO
08/04/20|30.2|14.3|RIO CUARTO AERO
08/03/20|29.9|8.2|RIO CUARTO AERO
08/02/20|21.5|11.2|RIO CUARTO AERO
08/01/20|26.1|4.1|RIO CUARTO AERO
07/31/20|18.9|0.8|RIO CUARTO AERO
07/30/20|17.9|1.9|RIO CUARTO AERO
07/29/20|17.5|1.5|RIO CUARTO AERO
07/28/20|13.5|-2|RIO CUARTO AERO
07/27/20|13.7|3|RIO CUARTO AERO
07/26/20|21.1|0.4|RIO CUARTO AERO
07/25/20|15.8|0.1|RIO CUARTO AERO
07/24/20|15|-0.2|RIO CUARTO AERO
07/23/20|8|2.4|RIO CUARTO AERO
07/22/20|12.8|6.4|RIO CUARTO AERO
07/21/20|10.4|7.4|RIO CUARTO AERO
07/20/20|12|6.9|RIO CUARTO AERO
07/19/20|11.7|8.2|RIO CUARTO AERO
07/18/20|17.5|2.8|RIO CUARTO AERO
07/17/20|20.1|4.9|RIO CUARTO AERO
07/16/20|19.5|5|RIO CUARTO AERO
07/15/20|19|2|RIO CUARTO AERO
07/14/20|16.6|-1.6|RIO CUARTO AERO
07/13/20|12.5|-0.4|RIO CUARTO AERO
07/12/20|15.1|2.3|RIO CUARTO AERO
07/11/20|17|2.5|RIO CUARTO AERO
07/10/20|17.8|1|RIO CUARTO AERO
07/09/20|16.2|-0.6|RIO CUARTO AERO
07/08/20|12|-0.4|RIO CUARTO AERO
07/07/20|10|2.4|RIO CUARTO AERO
07/06/20|12.5|-2|RIO CUARTO AERO
07/05/20|12|2.8|RIO CUARTO AERO
07/04/20|13.6|2.8|RIO CUARTO AERO
07/03/20|18.6|1.8|RIO CUARTO AERO
07/02/20|17.9|1.6|RIO CUARTO AERO
07/01/20|10|3.6|RIO CUARTO AERO
06/30/20|10.5|4.2|RIO CUARTO AERO
06/29/20|12|0.2|RIO CUARTO AERO
06/28/20|15|2|RIO CUARTO AERO
06/27/20|14.2|1.4|RIO CUARTO AERO
06/26/20|15|2.8|RIO CUARTO AERO
06/25/20|13.5|-1.5|RIO CUARTO AERO
06/24/20|8.2|3|RIO CUARTO AERO
06/23/20|12.6|4.9|RIO CUARTO AERO
06/22/20|18.5|3.7|RIO CUARTO AERO
06/21/20|15.9|3.6|RIO CUARTO AERO
06/20/20|16.5|5|RIO CUARTO AERO
06/19/20|20.4|4|RIO CUARTO AERO
06/18/20|20.5|6.7|RIO CUARTO AERO
06/17/20|18|11.3|RIO CUARTO AERO
06/16/20|19.8|3.2|RIO CUARTO AERO
06/15/20|19|0.3|RIO CUARTO AERO
06/14/20|15|0.2|RIO CUARTO AERO
06/13/20|13|0.2|RIO CUARTO AERO
06/12/20|19|6|RIO CUARTO AERO
06/11/20|23.2|8.7|RIO CUARTO AERO
06/10/20|21.3|9.7|RIO CUARTO AERO
06/09/20|21|4|RIO CUARTO AERO
06/08/20|23.4|2.8|RIO CUARTO AERO
06/07/20|19.5|3.8|RIO CUARTO AERO
06/06/20|18.8|-0.1|RIO CUARTO AERO
06/05/20|17.2|3.6|RIO CUARTO AERO
06/04/20|16|4|RIO CUARTO AERO
06/03/20|11|4.2|RIO CUARTO AERO
06/02/20|19.1|3.8|RIO CUARTO AERO
06/01/20|16.5|-0.8|RIO CUARTO AERO
05/31/20|13.8|5.2|RIO CUARTO AERO
05/30/20|12.4|5.5|RIO CUARTO AERO
05/29/20|15.4|6|RIO CUARTO AERO
05/28/20|22.3|6|RIO CUARTO AERO
05/27/20|23.5|9|RIO CUARTO AERO
05/26/20|23.8|6.8|RIO CUARTO AERO
05/25/20|20.2|10.4|RIO CUARTO AERO
05/24/20|28.6|3.8|RIO CUARTO AERO
05/23/20|15.4|-1.6|RIO CUARTO AERO
05/22/20|12.8|5.2|RIO CUARTO AERO
05/21/20|12.3|8.6|RIO CUARTO AERO
05/20/20|19.8|11.5|RIO CUARTO AERO
05/19/20|28.5|9.2|RIO CUARTO AERO
05/18/20|28.9|9.2|RIO CUARTO AERO
05/17/20|25.6|13|RIO CUARTO AERO
05/16/20|34|12.3|RIO CUARTO AERO
05/15/20|27.6|7.3|RIO CUARTO AERO
05/14/20|19.5|1.8|RIO CUARTO AERO
05/13/20|18.1|8|RIO CUARTO AERO
05/12/20|22|8|RIO CUARTO AERO
05/11/20|20.2|8.4|RIO CUARTO AERO
05/10/20|24.6|6|RIO CUARTO AERO
05/09/20|24|5.2|RIO CUARTO AERO
05/08/20|22.5|5.6|RIO CUARTO AERO
05/07/20|21.4|1.6|RIO CUARTO AERO
05/06/20|17.5|2|RIO CUARTO AERO
05/05/20|16.8|9.9|RIO CUARTO AERO
05/04/20|24.5|12.8|RIO CUARTO AERO
05/03/20|22.6|12.2|RIO CUARTO AERO
05/02/20|22.2|8|RIO CUARTO AERO
05/01/20|21.5|9.6|RIO CUARTO AERO
04/30/20|25.4|10.5|RIO CUARTO AERO
04/29/20|24|6.6|RIO CUARTO AERO
04/28/20|21.6|14.5|RIO CUARTO AERO
04/27/20|18.9|15|RIO CUARTO AERO
04/26/20|16.1|13.7|RIO CUARTO AERO
04/25/20|21.6|14.7|RIO CUARTO AERO
04/24/20|29.5|16.2|RIO CUARTO AERO
04/23/20|28.8|13.3|RIO CUARTO AERO
04/22/20|26|11.7|RIO CUARTO AERO
04/21/20|21.5|12|RIO CUARTO AERO
04/20/20|28.6|13.3|RIO CUARTO AERO
04/19/20|28.8|13.3|RIO CUARTO AERO
04/18/20|28.5|13.5|RIO CUARTO AERO
04/17/20|27.6|12.1|RIO CUARTO AERO
04/16/20|26.4|10.1|RIO CUARTO AERO
04/15/20|24.5|7.2|RIO CUARTO AERO
04/14/20|22|7.3|RIO CUARTO AERO
04/13/20|21|12|RIO CUARTO AERO
04/12/20|24|13.5|RIO CUARTO AERO
04/11/20|25.1|10.9|RIO CUARTO AERO
04/10/20|23.7|8.2|RIO CUARTO AERO
04/09/20|23.5|10.2|RIO CUARTO AERO
04/08/20|22|11.5|RIO CUARTO AERO
04/07/20|20.1|6.9|RIO CUARTO AERO
04/06/20|18.5|11.3|RIO CUARTO AERO
04/05/20|25|12.3|RIO CUARTO AERO
04/04/20|26.8|10.5|RIO CUARTO AERO
04/03/20|25|8.3|RIO CUARTO AERO
04/02/20|23|13.5|RIO CUARTO AERO
04/01/20|22.8|16.8|RIO CUARTO AERO
03/31/20|28.4|18.5|RIO CUARTO AERO
03/30/20|29.5|17.1|RIO CUARTO AERO
03/29/20|28|14.3|RIO CUARTO AERO
03/28/20|26.8|17|RIO CUARTO AERO
03/27/20|25.6|16.2|RIO CUARTO AERO
03/26/20|24.1|16.2|RIO CUARTO AERO
03/25/20|26.4|16.2|RIO CUARTO AERO
03/24/20|34.6|19.6|RIO CUARTO AERO
03/23/20|31.4|16.3|RIO CUARTO AERO
03/22/20|30.1|17.4|RIO CUARTO AERO
03/21/20|29|16.5|RIO CUARTO AERO
03/20/20|29.5|14.3|RIO CUARTO AERO
03/19/20|28|13.8|RIO CUARTO AERO
03/18/20|23.9|13.4|RIO CUARTO AERO
03/17/20|25.2|15.2|RIO CUARTO AERO
03/16/20|22.7|12.7|RIO CUARTO AERO
03/15/20|17|10|RIO CUARTO AERO
03/14/20|27|17|RIO CUARTO AERO
03/13/20|33|19.5|RIO CUARTO AERO
03/12/20|28|18|RIO CUARTO AERO
03/11/20|28.6|18|RIO CUARTO AERO
03/10/20|26|19.2|RIO CUARTO AERO
03/09/20|30|19.2|RIO CUARTO AERO
03/08/20|35|21.6|RIO CUARTO AERO
03/07/20|32.6|20|RIO CUARTO AERO
03/06/20|31|20.7|RIO CUARTO AERO
03/05/20|30.5|20.6|RIO CUARTO AERO
03/04/20|30.5|19.2|RIO CUARTO AERO
03/03/20|31.2|18|RIO CUARTO AERO
03/02/20|30|17.9|RIO CUARTO AERO
03/01/20|30|19|RIO CUARTO AERO
02/29/20|33.5|19.6|RIO CUARTO AERO
02/28/20|31|13.8|RIO CUARTO AERO
02/27/20|29|14.8|RIO CUARTO AERO
02/26/20|26|11.8|RIO CUARTO AERO
02/25/20|26.5|15.5|RIO CUARTO AERO
02/24/20|27.6|11.7|RIO CUARTO AERO
02/23/20|25.9|14.5|RIO CUARTO AERO
02/22/20|22.5|11|RIO CUARTO AERO
02/21/20|21.9|14|RIO CUARTO AERO
02/20/20|23.4|14|RIO CUARTO AERO
02/19/20|28.5|14|RIO CUARTO AERO
02/18/20|24.7|13|RIO CUARTO AERO
02/17/20|29.5|19.7|RIO CUARTO AERO
02/16/20|30.5|22.2|RIO CUARTO AERO
02/15/20|31.3|18.9|RIO CUARTO AERO
02/14/20|27.3|19|RIO CUARTO AERO
02/13/20|28|18.8|RIO CUARTO AERO
02/12/20|27.8|16.8|RIO CUARTO AERO
02/11/20|25.6|16.3|RIO CUARTO AERO
02/10/20|24.4|16|RIO CUARTO AERO
02/09/20|23.5|18.3|RIO CUARTO AERO
02/08/20|26.6|18.2|RIO CUARTO AERO
02/07/20|23.1|21.2|RIO CUARTO AERO
02/06/20|27|18.3|RIO CUARTO AERO
02/05/20|24.6|17.2|RIO CUARTO AERO
02/04/20|34|21|RIO CUARTO AERO
02/03/20|34.8|22.9|RIO CUARTO AERO
02/02/20|33.6|20|RIO CUARTO AERO
02/01/20|32.4|18|RIO CUARTO AERO
01/31/20|32|16.3|RIO CUARTO AERO
01/30/20|26|15.4|RIO CUARTO AERO
01/29/20|26.5|17.5|RIO CUARTO AERO
01/28/20|32.4|15.6|RIO CUARTO AERO
01/27/20|27.1|17.4|RIO CUARTO AERO
01/26/20|33.5|19.1|RIO CUARTO AERO
01/25/20|33.1|19.6|RIO CUARTO AERO
01/24/20|33.8|20.6|RIO CUARTO AERO
01/23/20|32|19|RIO CUARTO AERO
01/22/20|29.8|17.6|RIO CUARTO AERO
01/21/20|26|18.4|RIO CUARTO AERO
01/20/20|30.8|23.7|RIO CUARTO AERO
01/19/20|35|19|RIO CUARTO AERO
01/18/20|29.6|18.2|RIO CUARTO AERO
01/17/20|27.5|15.8|RIO CUARTO AERO
01/16/20|26.4|12.4|RIO CUARTO AERO
01/15/20|27.2|18.7|RIO CUARTO AERO
01/14/20|31|23.3|RIO CUARTO AERO
01/13/20|30.2|21.5|RIO CUARTO AERO
01/12/20|27.6|17.7|RIO CUARTO AERO
01/11/20|30.5|18.8|RIO CUARTO AERO
01/10/20|26.7|18.2|RIO CUARTO AERO
01/09/20|27.8|19|RIO CUARTO AERO
01/08/20|34.2|18.7|RIO CUARTO AERO
01/07/20|30.4|13.4|RIO CUARTO AERO
01/06/20|23.6|13.6|RIO CUARTO AERO
01/05/20|31.7|15.7|RIO CUARTO AERO
01/04/20|32|18.1|RIO CUARTO AERO
01/03/20|29.4|16.8|RIO CUARTO AERO
01/02/20|27.5|17.2|RIO CUARTO AERO
01/01/20|25.7|17.6|RIO CUARTO AERO
12/31/19|33.4|20|RIO CUARTO AERO
12/30/19|29.8|18.8|RIO CUARTO AERO
12/29/19|30.6|20.2|RIO CUARTO AERO
12/28/19|30.6|20.4|RIO CUARTO AERO
12/27/19|35.1|18.9|RIO CUARTO AERO
12/26/19|26.3|12.9|RIO CUARTO AERO
12/25/19|31.2|13.6|RIO CUARTO AERO
12/24/19|38.8|19.2|RIO CUARTO AERO
12/23/19|34.8|17.1|RIO CUARTO AERO
12/22/19|28.5|14.2|RIO CUARTO AERO
12/21/19|25.6|14.4|RIO CUARTO AERO
12/20/19|30|15|RIO CUARTO AERO
12/19/19|36.1|21.6|RIO CUARTO AERO
12/18/19|34.1|20.6|RIO CUARTO AERO
12/17/19|33.9|15.1|RIO CUARTO AERO
12/16/19|30.8|15.9|RIO CUARTO AERO
12/15/19|29.4|16.4|RIO CUARTO AERO
12/14/19|32.1|18.4|RIO CUARTO AERO
12/13/19|30|13.7|RIO CUARTO AERO
12/12/19|25.5|17.4|RIO CUARTO AERO
12/11/19|36.6|22.3|RIO CUARTO AERO
12/10/19|36.2|21|RIO CUARTO AERO
12/09/19|34|19|RIO CUARTO AERO
12/08/19|31.9|16.1|RIO CUARTO AERO
12/07/19|28.2|15.7|RIO CUARTO AERO
12/06/19|32|15.8|RIO CUARTO AERO
12/05/19|29.8|8.7|RIO CUARTO AERO
12/04/19|22.5|14.3|RIO CUARTO AERO
12/03/19|26.1|17.2|RIO CUARTO AERO
12/02/19|28.7|15.7|RIO CUARTO AERO
12/01/19|29.5|13.9|RIO CUARTO AERO
11/30/19|26.4|16.2|RIO CUARTO AERO
11/29/19|31.6|15.3|RIO CUARTO AERO
11/28/19|30.6|15.2|RIO CUARTO AERO
11/27/19|28|11|RIO CUARTO AERO
11/26/19|21.9|13.2|RIO CUARTO AERO
11/25/19|24|14.8|RIO CUARTO AERO
11/24/19|27.8|17|RIO CUARTO AERO
11/23/19|26.8|14.2|RIO CUARTO AERO
11/22/19|25.6|19.2|RIO CUARTO AERO
11/21/19|32.4|20.2|RIO CUARTO AERO
11/20/19|33.6|19.2|RIO CUARTO AERO
11/19/19|29.9|16.4|RIO CUARTO AERO
11/18/19|26|18|RIO CUARTO AERO
11/17/19|31.2|18.9|RIO CUARTO AERO
11/16/19|28|17.9|RIO CUARTO AERO
11/15/19|34|17.7|RIO CUARTO AERO
11/14/19|29.6|16.2|RIO CUARTO AERO
11/13/19|32.1|19.5|RIO CUARTO AERO
11/12/19|27.1|19.5|RIO CUARTO AERO
11/11/19|30.8|17.4|RIO CUARTO AERO
11/10/19|26.6|16.6|RIO CUARTO AERO
11/09/19|27|13.4|RIO CUARTO AERO
11/08/19|32.5|16|RIO CUARTO AERO
11/07/19|29.5|15.7|RIO CUARTO AERO
11/06/19|26.6|16.4|RIO CUARTO AERO
11/05/19|27.5|11|RIO CUARTO AERO
11/04/19|27.5|16.4|RIO CUARTO AERO
11/03/19|27.2|11.4|RIO CUARTO AERO
11/02/19|24.2|15|RIO CUARTO AERO
11/01/19|27.2|14.4|RIO CUARTO AERO
10/31/19|25.6|11.5|RIO CUARTO AERO
10/29/20|16.5|5.6|RIO GALLEGOS AERO
10/28/20|15|2.4|RIO GALLEGOS AERO
10/27/20|13.5|1.3|RIO GALLEGOS AERO
10/26/20|18.7|7.2|RIO GALLEGOS AERO
10/25/20|15.1|6.2|RIO GALLEGOS AERO
10/24/20|8.6|5.1|RIO GALLEGOS AERO
10/23/20|13.1|5.6|RIO GALLEGOS AERO
10/22/20|16.7|6.5|RIO GALLEGOS AERO
10/21/20|17.5|1.5|RIO GALLEGOS AERO
10/20/20|13|1.3|RIO GALLEGOS AERO
10/19/20|11.4|1|RIO GALLEGOS AERO
10/18/20|15.2|2|RIO GALLEGOS AERO
10/17/20|13|5.7|RIO GALLEGOS AERO
10/16/20|18.3|4.8|RIO GALLEGOS AERO
10/15/20|20.5|7.8|RIO GALLEGOS AERO
10/14/20|17.2|4.2|RIO GALLEGOS AERO
10/13/20|16|5|RIO GALLEGOS AERO
10/12/20|21.4|3|RIO GALLEGOS AERO
10/11/20|19.2|5.5|RIO GALLEGOS AERO
10/10/20|19.5|0.1|RIO GALLEGOS AERO
10/09/20|22|3.9|RIO GALLEGOS AERO
10/08/20|15|5.8|RIO GALLEGOS AERO
10/07/20|13|0|RIO GALLEGOS AERO
10/06/20|13|2.5|RIO GALLEGOS AERO
10/05/20|17.5|5.2|RIO GALLEGOS AERO
10/04/20|16.2|6.8|RIO GALLEGOS AERO
10/03/20|14.9|0.2|RIO GALLEGOS AERO
10/02/20|10.1|-5.5|RIO GALLEGOS AERO
10/01/20|5.6|-1.8|RIO GALLEGOS AERO
09/30/20|7.7|-0.6|RIO GALLEGOS AERO
09/29/20|7.2|-3.5|RIO GALLEGOS AERO
09/28/20|11.9|1.2|RIO GALLEGOS AERO
09/27/20|18.5|4.2|RIO GALLEGOS AERO
09/26/20|12.4|1.6|RIO GALLEGOS AERO
09/25/20|20.3|4.5|RIO GALLEGOS AERO
09/24/20|18|5.5|RIO GALLEGOS AERO
09/23/20|17.2|6.9|RIO GALLEGOS AERO
09/22/20|12.5|1.8|RIO GALLEGOS AERO
09/21/20|13.2|5|RIO GALLEGOS AERO
09/20/20|14.8|-1.3|RIO GALLEGOS AERO
09/19/20|11|3.6|RIO GALLEGOS AERO
09/18/20|8.2|-1.6|RIO GALLEGOS AERO
09/17/20|9.8|3.8|RIO GALLEGOS AERO
09/16/20|9|-2|RIO GALLEGOS AERO
09/15/20|8.4|1.9|RIO GALLEGOS AERO
09/14/20|15|5.9|RIO GALLEGOS AERO
09/13/20|12.3|3.2|RIO GALLEGOS AERO
09/12/20|11.2|-0.6|RIO GALLEGOS AERO
09/11/20|12.3|0.4|RIO GALLEGOS AERO
09/10/20|14.5|5.4|RIO GALLEGOS AERO
09/09/20|13.7|2.2|RIO GALLEGOS AERO
09/08/20|13.5|2.6|RIO GALLEGOS AERO
09/07/20|11.4|1.4|RIO GALLEGOS AERO
09/06/20|12.5|0.2|RIO GALLEGOS AERO
09/05/20|11.5|2.5|RIO GALLEGOS AERO
09/04/20|6.5|1.4|RIO GALLEGOS AERO
09/03/20|8.5|-1|RIO GALLEGOS AERO
09/02/20|8.6|-3.4|RIO GALLEGOS AERO
09/01/20|12|-3.4|RIO GALLEGOS AERO
08/31/20|10|-4|RIO GALLEGOS AERO
08/30/20|4.5|0.2|RIO GALLEGOS AERO
08/29/20|9|-1.6|RIO GALLEGOS AERO
08/28/20|3.4|-2.5|RIO GALLEGOS AERO
08/27/20|9.6|-1.4|RIO GALLEGOS AERO
08/26/20|4.4|-2.6|RIO GALLEGOS AERO
08/25/20|8.4|-3.1|RIO GALLEGOS AERO
08/24/20|6.5|-1.4|RIO GALLEGOS AERO
08/23/20|7.2|-2|RIO GALLEGOS AERO
08/22/20|13.5|3.4|RIO GALLEGOS AERO
08/21/20|13.2|-1|RIO GALLEGOS AERO
08/20/20|9.5|4.9|RIO GALLEGOS AERO
08/19/20|10.2|-2.2|RIO GALLEGOS AERO
08/18/20|3.3|-1|RIO GALLEGOS AERO
08/17/20|6|0.5|RIO GALLEGOS AERO
08/16/20|5.5|0.7|RIO GALLEGOS AERO
08/15/20|6.5|-2.3|RIO GALLEGOS AERO
08/14/20|3.5|-3.8|RIO GALLEGOS AERO
08/13/20|3.7|-4|RIO GALLEGOS AERO
08/12/20|5|-0.8|RIO GALLEGOS AERO
08/11/20|6.6|0.7|RIO GALLEGOS AERO
08/10/20|3.5|-1.5|RIO GALLEGOS AERO
08/09/20|3|-1.6|RIO GALLEGOS AERO
08/08/20|5|0.3|RIO GALLEGOS AERO
08/07/20|8|0.5|RIO GALLEGOS AERO
08/06/20|6.6|-1.2|RIO GALLEGOS AERO
08/05/20|7.2|1.2|RIO GALLEGOS AERO
08/04/20|8|0.5|RIO GALLEGOS AERO
08/03/20|9.5|1.5|RIO GALLEGOS AERO
08/02/20|7.2|-1|RIO GALLEGOS AERO
08/01/20|4.9|-0.6|RIO GALLEGOS AERO
07/31/20|4|1|RIO GALLEGOS AERO
07/30/20|5|-5.9|RIO GALLEGOS AERO
07/29/20|5.1|-0.6|RIO GALLEGOS AERO
07/28/20|4.6|-1.6|RIO GALLEGOS AERO
07/27/20|4.2|-2.1|RIO GALLEGOS AERO
07/26/20|2.4|-5.9|RIO GALLEGOS AERO
07/25/20|1.8|-5.2|RIO GALLEGOS AERO
07/24/20|5.2|0.9|RIO GALLEGOS AERO
07/23/20|1|-10.5|RIO GALLEGOS AERO
07/22/20|-2|-10|RIO GALLEGOS AERO
07/21/20|1|-11.1|RIO GALLEGOS AERO
07/20/20|1.2|-7.8|RIO GALLEGOS AERO
07/19/20|2.6|-4.6|RIO GALLEGOS AERO
07/18/20|2.9|0.7|RIO GALLEGOS AERO
07/17/20|2.2|-12.1|RIO GALLEGOS AERO
07/16/20|-1.5|-8.6|RIO GALLEGOS AERO
07/15/20|0.5|-4.6|RIO GALLEGOS AERO
07/14/20|3|-2.3|RIO GALLEGOS AERO
07/13/20|2.2|-3.6|RIO GALLEGOS AERO
07/12/20|1.5|-5.5|RIO GALLEGOS AERO
07/11/20|1.3|-7|RIO GALLEGOS AERO
07/10/20|2.2|-5|RIO GALLEGOS AERO
07/09/20|3|-4.2|RIO GALLEGOS AERO
07/08/20|3.5|-1.8|RIO GALLEGOS AERO
07/07/20|3|-13|RIO GALLEGOS AERO
07/06/20|-6|-14.1|RIO GALLEGOS AERO
07/05/20|-4.6|-12.5|RIO GALLEGOS AERO
07/04/20|3.5|-7.9|RIO GALLEGOS AERO
07/03/20|0.2|-3.2|RIO GALLEGOS AERO
07/02/20|2.4|-1.2|RIO GALLEGOS AERO
07/01/20|2|-12|RIO GALLEGOS AERO
06/30/20|0.4|-12.4|RIO GALLEGOS AERO
06/29/20|-4.8|-13.4|RIO GALLEGOS AERO
06/28/20|-2|-9.6|RIO GALLEGOS AERO
06/27/20|3|-6.2|RIO GALLEGOS AERO
06/26/20|0.3|-5|RIO GALLEGOS AERO
06/25/20|2.2|-2|RIO GALLEGOS AERO
06/24/20|2.2|-1.6|RIO GALLEGOS AERO
06/23/20|6.7|1|RIO GALLEGOS AERO
06/22/20|6.6|-0.6|RIO GALLEGOS AERO
06/21/20|5.8|-1.4|RIO GALLEGOS AERO
06/20/20|5.2|-2.4|RIO GALLEGOS AERO
06/19/20|2.3|-1.6|RIO GALLEGOS AERO
06/18/20|5|-5.8|RIO GALLEGOS AERO
06/17/20|1.2|-7.2|RIO GALLEGOS AERO
06/16/20|1.5|-4.4|RIO GALLEGOS AERO
06/15/20|3.2|-2.6|RIO GALLEGOS AERO
06/14/20|5.2|-3|RIO GALLEGOS AERO
06/13/20|3.8|-3.5|RIO GALLEGOS AERO
06/12/20|3.6|-4|RIO GALLEGOS AERO
06/11/20|3.2|-4.5|RIO GALLEGOS AERO
06/10/20|4.5|-0.1|RIO GALLEGOS AERO
06/09/20|8|1|RIO GALLEGOS AERO
06/08/20|9.5|0.6|RIO GALLEGOS AERO
06/07/20|12.2|1.9|RIO GALLEGOS AERO
06/06/20|10.9|3.2|RIO GALLEGOS AERO
06/05/20|12.6|3.2|RIO GALLEGOS AERO
06/04/20|12.4|4|RIO GALLEGOS AERO
06/03/20|9.9|2.5|RIO GALLEGOS AERO
06/02/20|6.4|1.9|RIO GALLEGOS AERO
06/01/20|13.2|3|RIO GALLEGOS AERO
05/31/20|8|3.1|RIO GALLEGOS AERO
05/30/20|10.5|3.8|RIO GALLEGOS AERO
05/29/20|7.2|-1|RIO GALLEGOS AERO
05/28/20|5.8|-0.8|RIO GALLEGOS AERO
05/27/20|8|0|RIO GALLEGOS AERO
05/26/20|11.8|3.9|RIO GALLEGOS AERO
05/25/20|8.2|0.6|RIO GALLEGOS AERO
05/24/20|10.5|6|RIO GALLEGOS AERO
05/23/20|11.5|7.3|RIO GALLEGOS AERO
05/22/20|11.4|3.4|RIO GALLEGOS AERO
05/21/20|8.8|-0.3|RIO GALLEGOS AERO
05/20/20|6.5|-2.6|RIO GALLEGOS AERO
05/19/20|8|2|RIO GALLEGOS AERO
05/18/20|10.5|-0.4|RIO GALLEGOS AERO
05/17/20|7|2|RIO GALLEGOS AERO
05/16/20|7.5|2.4|RIO GALLEGOS AERO
05/15/20|7.8|-0.5|RIO GALLEGOS AERO
05/14/20|10.2|3.8|RIO GALLEGOS AERO
05/13/20|8.5|-0.1|RIO GALLEGOS AERO
05/12/20|8|0|RIO GALLEGOS AERO
05/11/20|8.7|3.8|RIO GALLEGOS AERO
05/10/20|8|2.2|RIO GALLEGOS AERO
05/09/20|8.3|2.1|RIO GALLEGOS AERO
05/08/20|14.5|0.5|RIO GALLEGOS AERO
05/07/20|12.5|0.6|RIO GALLEGOS AERO
05/06/20|8.5|-2.4|RIO GALLEGOS AERO
05/05/20|11.6|-1.2|RIO GALLEGOS AERO
05/04/20|9.7|-1|RIO GALLEGOS AERO
05/03/20|10.5|5.2|RIO GALLEGOS AERO
05/02/20|12.6|4.9|RIO GALLEGOS AERO
05/01/20|12.8|-0.5|RIO GALLEGOS AERO
04/30/20|14.2|2.3|RIO GALLEGOS AERO
04/29/20|13.5|-4.8|RIO GALLEGOS AERO
04/28/20|10.5|-3.8|RIO GALLEGOS AERO
04/27/20|13.5|-5.6|RIO GALLEGOS AERO
04/26/20|11.4|-4.3|RIO GALLEGOS AERO
04/25/20|9.4|1.4|RIO GALLEGOS AERO
04/24/20|9.8|-1.6|RIO GALLEGOS AERO
04/23/20|12.8|4.9|RIO GALLEGOS AERO
04/22/20|15|6.8|RIO GALLEGOS AERO
04/21/20|14.3|5.2|RIO GALLEGOS AERO
